experiment_name,run_id,run_name,status,start_time,param.model_type,param.dataset_version,param.strategy,param.random_seed,param.target_column,param.test_size,metric.recall,metric.accuracy,metric.brier_score,metric.precision,metric.f1_score,metric.roc_auc,metric.pr_auc,param.lr,param.max_epochs,param.num_features,param.optimizer,param.dropout_rate,param.weight_decay,param.batch_size,param.input_dim,param.scaling,param.hidden_dims,param.early_stopping_patience,param.cv_folds,param.use_batch_norm,param.preprocessing,param.scaling_fit_on,metric.test_pct_medium,metric.cv_recall_mean,metric.test_expected_calibration_error,metric.test_pr_auc,metric.optimal_threshold_cost,metric.val_loss,metric.test_accuracy,metric.test_churn_rate_high,metric.test_cost_fn,metric.val_f1,metric.cv_precision_std,metric.test_f1_score,metric.cv_f1_score_mean,metric.test_pct_high,metric.test_precision,metric.cv_roc_auc_std,metric.test_recall_at_250,metric.optimal_threshold_total_cost,metric.test_precision_at_100,metric.cv_brier_score_std,metric.test_precision_at_281,metric.test_recall_at_100,metric.test_recall_at_281,metric.cv_accuracy_std,metric.test_cost_fp,metric.test_capture_high,metric.cv_accuracy_mean,metric.test_capture_medium_high,metric.test_pct_low,metric.test_recall,metric.test_precision_at_140,metric.test_churn_rate_low,metric.cv_roc_auc_mean,metric.cv_brier_score_mean,metric.cv_pr_auc_std,metric.val_auc,metric.train_loss,metric.cv_pr_auc_mean,metric.cv_f1_score_std,metric.test_roc_auc,metric.test_precision_at_250,metric.test_total_cost,metric.cv_precision_mean,metric.cv_recall_std,metric.test_churn_rate_medium,metric.test_brier_score,metric.test_precision_at_500,metric.test_recall_at_70,metric.test_recall_at_500,metric.test_precision_at_70,metric.test_recall_at_140,metric.best_pr_auc,param.best_optimizer,param.best_hidden_dims,param.best_use_batch_norm,param.best_weight_decay,param.best_batch_size,param.best_lr,param.best_early_stopping_patience,param.best_scheduler_patience,param.n_trials,param.best_max_epochs,param.tuning_framework,param.best_dropout_rate,param.best_pos_weight,param.original_features,param.encoding,param.imbalance_handling,param.encoded_features,param.imputation,param.max_iter,metric.cv_f1_mean,metric.cv_f1_std
tech-challenge-mlp,370a66dc364340b3990a2e3a1a200db4,popular-bee-463,FINISHED,2026-05-02 21:23:26,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0015879958704327019,150,30,adam,0.30000000000000004,5.4077669638025386e-05,64,30,StandardScaler,"(128, 64, 32)",12,,False,one_hot_encoding,train_only,,,,0.6177454343748003,,0.6652305573225021,0.7370291400142146,,,0.6545961002785515,,0.6088794926004228,,,0.5034965034965035,,,,,,,,,,,,,,,0.7700534759358288,,,,,,0.8547721188272103,0.6498886497927384,,,0.828202732294185,,,,,,0.17053037881851196,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,b1daf05bbcfe4f72a770852fff949beb,lyrical-shrike-468,FINISHED,2026-05-02 21:23:11,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00018994478789662432,150,30,adam,0.5,2.868624603717408e-06,64,30,StandardScaler,"(64, 32)",11,,False,one_hot_encoding,train_only,,,,0.6119733699060547,,0.7594549291663699,0.7022032693674485,,,0.6541822721598003,,0.5920155793573515,,,0.4655436447166922,,,,,,,,,,,,,,,0.8128342245989305,,,,,,0.8618032786885246,0.8185863024751905,,,0.831790227311553,,,,,,0.18799512088298798,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,f7258ecea937440a86be3fc8a286d42a,agreeable-fowl-741,FINISHED,2026-05-02 21:23:05,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0042952758493972135,200,30,adam,0.25,0.0002084716699201364,64,30,StandardScaler,"(256, 128, 64)",17,,False,one_hot_encoding,train_only,,,,0.6249168376021156,,0.6297122372521294,0.7725657427149965,,,0.6447761194029851,,0.6244131455399061,,,0.5564853556485355,,,,,,,,,,,,,,,0.7112299465240641,,,,,,0.8458505799587654,0.5492115860253992,,,0.8299110632548364,,,,,,0.15736757218837738,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,8a4aa81f568049cba6043b82e48b5633,merciful-fox-83,FINISHED,2026-05-02 21:22:58,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0005519125832681455,200,30,adam,0.4,9.371522191928372e-05,64,30,StandardScaler,"(128, 128, 64)",15,,False,one_hot_encoding,train_only,,,,0.6244234753533905,,0.8459982309076521,0.6979388770433547,,,0.5983313468414779,,0.6016869728209935,,,0.46320346320346323,,,,,,,,,,,,,,,0.8582887700534759,,,,,,0.8269006232630037,0.7759212826339292,,,0.8355252600027955,,,,,,0.19028785824775696,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,7a61b8d7c2cb4fe8985dd89191019ab5,auspicious-crow-3,FINISHED,2026-05-02 21:22:44,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00013121617659057056,150,30,adam,0.30000000000000004,0.009416073154395863,64,30,StandardScaler,"(128, 64, 32)",16,,False,one_hot_encoding,train_only,,,,0.6219408329740967,,0.7653104066848755,0.7036247334754797,,,0.6233062330623306,,0.5939629990262901,,,0.4670750382848392,,,,,,,,,,,,,,,0.8155080213903744,,,,,,0.8504742524351203,0.8078390393458622,,,0.835157710008231,,,,,,0.18826907873153687,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,4a473e5b827444939bb06ed51be610f4,agreeable-skink-372,FINISHED,2026-05-02 21:22:24,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,5.267589972761372e-05,200,30,adam,0.4,1.1799062523159284e-06,128,30,StandardScaler,"(128, 128, 64)",12,,False,one_hot_encoding,train_only,,,,0.6169604420238545,,0.621608833471934,0.7611940298507462,,,0.6386554621848739,,0.6199095022624435,,,0.5372549019607843,,,,,,,,,,,,,,,0.732620320855615,,,,,,0.8374834693416766,0.618541321820683,,,0.834937697687541,,,,,,0.15808230638504028,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,761eb329a22248b3913cf3e87830ab8d,caring-flea-661,FINISHED,2026-05-02 21:21:17,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00038222288001998753,100,30,sgd,0.55,3.470490935437502e-05,16,30,StandardScaler,"(512, 256, 128)",19,,True,one_hot_encoding,train_only,,,,0.5959959107728865,,0.48930052552424685,0.751954513148543,,,0.6275659824046921,,0.6143646408839779,,,0.5235404896421846,,,,,,,,,,,,,,,0.7433155080213903,,,,,,0.838560982933381,0.4804945797362226,,,0.8262976844350343,,,,,,0.16651248931884766,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,1939dde44a884dd8889531c6dab4875c,blushing-lynx-286,FINISHED,2026-05-02 21:21:01,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0006340411040214709,150,30,adam,0.05,1.150295632191274e-05,32,30,StandardScaler,"(256, 128, 64, 32)",14,,True,one_hot_encoding,train_only,,,,0.6197724956998728,,0.8017583207951652,0.7249466950959488,,,0.6216216216216216,,0.5904761904761905,,,0.4886164623467601,,,,,,,,,,,,,,,0.7459893048128342,,,,,,0.8268771173143,0.6377675740431387,,,0.8151909448105565,,,,,,0.17830869555473328,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,1ec841e709154200861ba9086e704b68,upset-ram-390,FINISHED,2026-05-02 21:20:44,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.007530729373480583,100,30,sgd,0.2,0.0038765111709116325,16,30,StandardScaler,"(256, 128, 64, 32)",5,,True,one_hot_encoding,train_only,,,,0.6148452074567113,,0.787364875766593,0.6879886282871357,,,0.5995145631067961,,0.5799043062200957,,,0.45156482861400893,,,,,,,,,,,,,,,0.8101604278074866,,,,,,0.8227849895130661,0.7496327449243965,,,0.8275375185716283,,,,,,0.19024504721164703,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,e8ec526e88c84789bca5047fd9787687,ambitious-zebra-69,FINISHED,2026-05-02 21:20:42,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0029624350259971595,200,30,adam,0.0,0.0005131654955148327,128,30,StandardScaler,"(256, 128, 64, 32)",6,,True,one_hot_encoding,train_only,,,,0.6027493794515036,,0.6405609846115112,0.7185501066098081,,,0.6288951841359773,,0.5959183673469388,,,0.48184818481848185,,,,,,,,,,,,,,,0.7807486631016043,,,,,,0.857405347593583,0.6435767776436276,,,0.8190424546127524,,,,,,0.17589963972568512,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,363d62a851c946a38590a31b8980ccce,thundering-eel-177,FINISHED,2026-05-02 21:20:39,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0015513704754564206,150,30,adam,0.15000000000000002,1.597766235483387e-05,64,30,StandardScaler,"(512, 256, 128)",3,,False,one_hot_encoding,train_only,,,,0.6138674822273147,,0.4333523015181224,0.8009950248756219,,,0.6178010471204188,,0.5965417867435159,,,0.646875,,,,,,,,,,,,,,,0.553475935828877,,,,,,0.8408724632692337,0.40470495253381594,,,0.8270845520290313,,,,,,0.14431354403495789,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,dca91609427d4b74a9236b5e2c13377a,trusting-crow-706,FINISHED,2026-05-02 21:20:25,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.020575565247805454,150,30,sgd,0.4,0.0016394127471631608,32,30,StandardScaler,"(512, 256, 128)",19,,True,one_hot_encoding,train_only,,,,0.6201830602514394,,0.8104665155212084,0.6801705756929638,,,0.609286523216308,,0.592391304347826,,,0.44794520547945205,,,,,,,,,,,,,,,0.8743315508021391,,,,,,0.8467563663642096,0.7915423759754668,,,0.8296341065687913,,,,,,0.19917809963226318,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,7662b95d1f8b407fab030bfc4f62492f,amazing-jay-61,FINISHED,2026-05-02 21:20:17,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.022940782745804866,200,30,adam,0.4,7.742116473996245e-05,64,30,StandardScaler,"(128, 128, 64)",16,,False,one_hot_encoding,train_only,,,,0.6261417007376086,,0.5997782084676955,0.7853589196872779,,,0.629746835443038,,0.6262376237623762,,,0.5829493087557603,,,,,,,,,,,,,,,0.6764705882352942,,,,,,0.8564030559570515,0.6368306791278678,,,0.8337108054521642,,,,,,0.15419471263885498,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,f0a12f95d6c64e709cc4d24a7ce7351c,marvelous-fish-135,FINISHED,2026-05-02 21:20:07,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0003258495305588586,150,30,adam,0.25,0.0020651425578959264,64,30,StandardScaler,"(128, 64, 32)",17,,False,one_hot_encoding,train_only,,,,0.6258598042213749,,0.8448641333315108,0.7093105899076049,,,0.6163682864450127,,0.5978367748279253,,,0.4727838258164852,,,,,,,,,,,,,,,0.8128342245989305,,,,,,0.8270728902637524,0.7650086598497041,,,0.8336383308053485,,,,,,0.18757522106170654,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,fb7adb7b1f094ed8a097f37d70ca446a,shivering-turtle-594,FINISHED,2026-05-02 21:20:04,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.039433570649952475,100,30,adam,0.6,0.0017123375973163992,64,30,StandardScaler,"(256, 128, 64, 32)",5,,True,one_hot_encoding,train_only,,,,0.583907078729574,,0.6902969810697768,0.6929637526652452,,,0.5598991172761665,,0.5901328273244781,,,0.4573529411764706,,,,,,,,,,,,,,,0.8315508021390374,,,,,,0.8160772641889747,0.7687754824127949,,,0.8155067272002527,,,,,,0.17304524779319763,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,6a489eda56a64bafacc8076f563fcdd8,inquisitive-colt-466,FINISHED,2026-05-02 21:19:58,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.019838025385264947,200,30,sgd,0.0,0.00025378155082656634,64,30,StandardScaler,"(128, 64, 32)",6,,False,one_hot_encoding,train_only,,,,0.6240191288677049,,0.7514459821912978,0.7263681592039801,,,0.6185567010309279,,0.6067415730337079,,,0.4909090909090909,,,,,,,,,,,,,,,0.7941176470588235,,,,,,0.8417606711637662,0.7100457855513398,,,0.8335089117931781,,,,,,0.17716167867183685,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,bc4635705af14745a46a448660daaedc,fortunate-newt-720,FINISHED,2026-05-02 21:19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63052294567516,adam,"(128, 128, 64)",False,0.00036405001485626914,64,0.0057337283716263395,20,4,30,150,optuna,0.35000000000000003,3.5,,,,,,,,
tech-challenge-mlp,8b5aefbef43a4af5996fcc7efb5c0b37,sedate-squid-407,FINISHED,2026-05-02 21:17:27,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.014661842574124916,200,30,sgd,0.0,0.0005707201746292938,128,30,StandardScaler,"(128, 64, 32)",5,,True,one_hot_encoding,train_only,,,,0.6060178256755651,,0.42970384491814506,0.7889125799573561,,,0.5607843137254902,,0.5726618705035971,,,0.6199376947040498,,,,,,,,,,,,,,,0.5320855614973262,,,,,,0.8262468671679198,0.39244555599159664,,,0.824923254525783,,,,,,0.14409446716308594,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,2688e7e62bc04389b3a9297b342eabc6,bald-croc-953,FINISHED,2026-05-02 21:17:14,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.03342295607204471,200,30,adam,0.05,0.009656369009153823,128,30,StandardScaler,"(256, 128, 64, 32)",20,,True,one_hot_encoding,train_only,,,,0.6230285612069307,,0.398645281791687,0.7953091684434968,,,0.5438972162740899,,0.5541795665634675,,,0.6580882352941176,,,,,,,,,,,,,,,0.4786096256684492,,,,,,0.8531568699769271,0.42110802398787606,,,0.831979179069322,,,,,,0.1418624222278595,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,83243ef3426844459421b7a442a54132,salty-yak-125,FINISHED,2026-05-02 21:17:06,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.006486731855904484,200,30,adam,0.15000000000000002,0.004357783155476718,128,30,StandardScaler,"(256, 128, 64, 32)",17,,True,one_hot_encoding,train_only,,,,0.6141491118947966,,0.44751645459069145,0.7896233120113717,,,0.5488721804511278,,0.5582089552238806,,,0.6317567567567568,,,,,,,,,,,,,,,0.5,,,,,,0.8282930425458099,0.38710906108220416,,,0.827415864700188,,,,,,0.14372384548187256,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,29bc4348dcb04269a8f86ade6bc258e9,rebellious-ape-734,FINISHED,2026-05-02 21:16:59,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.014149723385741676,200,30,sgd,0.1,0.00011649242251810149,128,30,StandardScaler,"(256, 128, 64, 32)",18,,True,one_hot_encoding,train_only,,,,0.6203222065438371,,0.4209262894259559,0.7789623312011372,,,0.6266233766233766,,0.5913272010512484,,,0.5813953488372093,,,,,,,,,,,,,,,0.6016042780748663,,,,,,0.8489457010357332,0.4025324707229932,,,0.8235203524338539,,,,,,0.14596115052700043,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,f98aa55984d3492686ad4563c338976d,stylish-calf-136,FINISHED,2026-05-02 21:16:46,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.02650240849666871,100,30,adam,0.15000000000000002,0.0006678293833429626,128,30,StandardScaler,"(256, 128, 64, 32)",19,,True,one_hot_encoding,train_only,,,,0.619951622970636,,0.4113031261497074,0.7945984363894811,,,0.5996131528046421,,0.5546995377503852,,,0.6545454545454545,,,,,,,,,,,,,,,0.48128342245989303,,,,,,0.8500489930114101,0.3930226324333085,,,0.8271466731548731,,,,,,0.14288407564163208,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,358929cb8f684936ac96221bb900d9b3,silent-cow-939,FINISHED,2026-05-02 21:16:33,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.03390306263694653,200,30,adam,0.1,0.0023778366648996166,128,30,StandardScaler,"(256, 128, 64, 32)",19,,True,one_hot_encoding,train_only,,,,0.6317821873623146,,0.4236556821399265,0.7995735607675906,,,0.5878003696857671,,0.6005665722379604,,,0.6385542168674698,,,,,,,,,,,,,,,0.5668449197860963,,,,,,0.8384490782614415,0.40412278059456086,,,0.8346866248039302,,,,,,0.14033980667591095,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,c1f043d0c2b34dcba26e789246a6ba6b,skillful-elk-49,FINISHED,2026-05-02 21:16:11,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.009736770079069217,200,30,adam,0.0,0.003096642275248707,32,30,StandardScaler,"(256, 128, 64, 32)",11,,True,one_hot_encoding,train_only,,,,0.6239915904480041,,0.41565704925192726,0.7924662402274343,,,0.5988909426987061,,0.5602409638554217,,,0.6413793103448275,,,,,,,,,,,,,,,0.49732620320855614,,,,,,0.853786230169994,0.41618170203469323,,,0.8342569536835238,,,,,,0.1404808759689331,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,0f3c45aaa9e54fcd92efed4c562dc6b8,mercurial-zebra-862,FINISHED,2026-05-02 21:15:29,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.020938217948993736,200,30,adam,0.05,0.008720695520958496,32,30,StandardScaler,"(256, 128, 64, 32)",16,,True,one_hot_encoding,train_only,,,,0.6172767650908703,,0.4426841135654185,0.7995735607675906,,,0.5532710280373832,,0.5889212827988338,,,0.6474358974358975,,,,,,,,,,,,,,,0.5401069518716578,,,,,,0.8163397257600156,0.41497840314892165,,,0.8282777953212439,,,,,,0.14244230091571808,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,734c843147e04a7abb790978863d606e,bedecked-skunk-822,FINISHED,2026-05-02 21:14:54,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.047842433343987106,200,30,adam,0.05,0.002904602479668767,32,30,StandardScaler,"(256, 128, 64, 32)",13,,True,one_hot_encoding,train_only,,,,0.6000403595014183,,0.4304428936706649,0.7981520966595593,,,0.5769230769230769,,0.5847953216374269,,,0.6451612903225806,,,,,,,,,,,,,,,0.5347593582887701,,,,,,0.8467740656133004,0.4293285678041742,,,0.8301051917730923,,,,,,0.14171122014522552,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,2508e3c832f94b56b3721cb432e886d8,valuable-crow-565,FINISHED,2026-05-02 21:14:17,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.04100189535961184,200,30,adam,0.05,0.0028525505208451605,32,30,StandardScaler,"(256, 128, 64, 32)",12,,True,one_hot_encoding,train_only,,,,0.627565780011561,,0.4155026322437657,0.8031272210376688,,,0.5978260869565217,,0.6014388489208633,,,0.6510903426791277,,,,,,,,,,,,,,,0.5588235294117647,,,,,,0.8419744610172837,0.42352630758116433,,,0.8351240610650666,,,,,,0.1405651867389679,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,660e8cc1aa2744308adfe393a48b8535,rogue-ape-712,FINISHED,2026-05-02 21:13:56,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.048713143689402216,200,30,adam,0.05,0.002209859290450729,32,30,StandardScaler,"(128, 128, 64)",12,,True,one_hot_encoding,train_only,,,,0.6254966568058701,,0.4201194519797961,0.7874911158493249,,,0.5416666666666666,,0.4991624790619765,,,0.6681614349775785,,,,,,,,,,,,,,,0.3983957219251337,,,,,,0.8454994246537865,0.4234929898529188,,,0.8328178142681874,,,,,,0.1415349245071411,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,9041fca1f07c4027bd118d3a55697631,judicious-bear-947,FINISHED,2026-05-02 21:13:52,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.007978045162603838,200,30,sgd,0.25,0.0004936132610504768,32,30,StandardScaler,"(512, 256, 128)",4,,True,one_hot_encoding,train_only,,,,0.6110152969901034,,0.4481367841362953,0.7690120824449183,,,0.6331811263318112,,0.6107784431137725,,,0.5531453362255966,,,,,,,,,,,,,,,0.6818181818181818,,,,,,0.8401792235739474,0.4244656165440877,,,0.82903360235232,,,,,,0.14932551980018616,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,a3a428372a724821809b649d266e28a6,caring-fox-723,FINISHED,2026-05-02 21:13:43,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00020546880518263163,200,30,adam,0.1,0.0015257066795346349,32,30,StandardScaler,"(128, 128, 64)",8,,True,one_hot_encoding,train_only,,,,0.6139767363451778,,0.41494040563702583,0.7896233120113717,,,0.6151079136690647,,0.5771428571428572,,,0.6196319018404908,,,,,,,,,,,,,,,0.5401069518716578,,,,,,0.8479784212120468,0.3995173732016949,,,0.8265513456988887,,,,,,0.14335918426513672,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,59ac10784264415f897fd44d5b92c102,melodic-skunk-55,FINISHED,2026-05-02 21:13:26,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0003626840856303311,200,30,adam,0.30000000000000004,0.001298942396674455,32,30,StandardScaler,"(128, 128, 64)",9,,True,one_hot_encoding,train_only,,,,0.6157583806724614,,0.4094868778354592,0.7938877043354655,,,0.6106346483704974,,0.5949720670391061,,,0.6228070175438597,,,,,,,,,,,,,,,0.56951871657754,,,,,,0.8616663938961758,0.4153294639384493,,,0.8280474294795803,,,,,,0.14263440668582916,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,f779fbe2d4f7412db6d065c362df35a4,suave-dove-263,FINISHED,2026-05-02 21:13:14,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00041467015229377455,200,30,adam,0.30000000000000004,0.0012124665534844305,32,30,StandardScaler,"(128, 128, 64)",9,,True,one_hot_encoding,train_only,,,,0.6253766543783458,,0.4034431204199791,0.7910447761194029,,,0.6291739894551845,,0.5893854748603352,,,0.6169590643274854,,,,,,,,,,,,,,,0.5641711229946524,,,,,,0.8559413605134987,0.42055855120750185,,,0.8333070181341921,,,,,,0.14134179055690765,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,b3769e11c51746aa9df5a12ac5c4ab07,rumbling-dove-376,FINISHED,2026-05-02 21:12:44,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.004019683986846923,100,30,adam,0.45,8.24493878802794e-05,16,30,StandardScaler,"(256, 128, 64, 32)",14,,False,one_hot_encoding,train_only,,,,0.6095913764626937,,0.40928122946913814,0.7924662402274343,,,0.5906542056074766,,0.5548780487804879,,,0.6453900709219859,,,,,,,,,,,,,,,0.48663101604278075,,,,,,0.8579808076769292,0.4058633675494938,,,0.8275841094160097,,,,,,0.14328564703464508,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,f62a504e182645838e6268a3ed6891f3,legendary-cub-520,FINISHED,2026-05-02 21:12:38,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.00046112806555716505,150,30,adam,0.1,0.0010882424649784755,128,30,StandardScaler,"(64, 32)",11,,True,one_hot_encoding,train_only,,,,0.6182821085386062,,0.4250745442178514,0.7867803837953091,,,0.6238859180035651,,0.5786516853932584,,,0.6094674556213018,,,,,,,,,,,,,,,0.5508021390374331,,,,,,0.8449613623129101,0.39440499908394283,,,0.8271104358314654,,,,,,0.14336755871772766,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,5960f9f6a8104a83b0aaf6b6c53f64e8,masked-finch-354,FINISHED,2026-05-02 21:12:17,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.003358857619174026,200,30,adam,0.15000000000000002,3.235766254967105e-05,16,30,StandardScaler,"(512, 256, 128)",20,,False,one_hot_encoding,train_only,,,,0.5992353690766961,,0.4986400092151803,0.7782515991471215,,,0.5437616387337058,,0.5517241379310345,,,0.5962732919254659,,,,,,,,,,,,,,,0.5133689839572193,,,,,,0.8042271703201828,0.3416738864166517,,,0.819272820454416,,,,,,0.1510896235704422,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,9a94b22c538f4e3687fc9ba70176298e,calm-hawk-577,FINISHED,2026-05-02 21:11:49,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0011491002577481608,150,30,adam,0.45,0.0010024622594535899,16,30,StandardScaler,"(64, 32)",12,,True,one_hot_encoding,train_only,,,,0.617772313636844,,0.39788703389570745,0.798862828713575,,,0.5596707818930041,,0.5769805680119582,,,0.6542372881355932,,,,,,,,,,,,,,,0.516042780748663,,,,,,0.8528071997820312,0.445587731739308,,,0.8332656040502975,,,,,,0.14143331348896027,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,58795c165310412b86b0d3113bd630bb,defiant-mouse-664,FINISHED,2026-05-02 21:11:31,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0009747687547402244,200,30,sgd,0.0,2.4400771927662253e-05,32,30,StandardScaler,"(256, 128, 64, 32)",10,,True,one_hot_encoding,train_only,,,,0.5905655857900909,,0.4543899931013584,0.7917555081734187,,,0.5886287625418061,,0.5902097902097903,,,0.6187683284457478,,,,,,,,,,,,,,,0.5641711229946524,,,,,,0.8162153662548787,0.4152092563767805,,,0.8190243359510485,,,,,,0.1464909166097641,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,d5e2ba452954498ab1acdca18d7658f7,valuable-wren-854,FINISHED,2026-05-02 21:10:36,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,5.327962496616291e-05,150,30,adam,0.35000000000000003,2.546162816127691e-06,16,30,StandardScaler,"(128, 128, 64)",15,,True,one_hot_encoding,train_only,,,,0.6199878031485221,,0.4266882820028654,0.7867803837953091,,,0.6141215106732348,,0.6287128712871287,,,0.5852534562211982,,,,,,,,,,,,,,,0.679144385026738,,,,,,0.8433977423046022,0.43702382684176694,,,0.8333225484156526,,,,,,0.14647497236728668,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,bb9fd7ce30094f55ad6710dc5b250782,flawless-wasp-961,FINISHED,2026-05-02 21:10:31,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.021428317098251732,200,30,adam,0.6,1.0758866306767932e-05,32,30,StandardScaler,"(256, 128, 64)",7,,False,one_hot_encoding,train_only,,,,0.2658137882018479,,0.5804523684912257,0.7341862117981521,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.5,0.6183477986788919,,,0.5,,,,,,0.19532664120197296,,,,,,,,,,,,,,,,,,,,,,,,,,,
